sentitweet,themetweet,Date,Number,searchterm,Theme
-2,0,2015-10-19,86,cdnpoli,Climate
-2,0,2015-10-20,112,cdnpoli,Climate
-2,0,2015-10-21,137,cdnpoli,Climate
-2,0,2015-10-22,176,cdnpoli,Climate
-2,0,2015-10-23,189,cdnpoli,Climate
-2,0,2015-10-24,121,cdnpoli,Climate
-2,0,2015-10-25,127,cdnpoli,Climate
-2,0,2015-10-27,179,cdnpoli,Climate
-2,0,2015-10-28,182,cdnpoli,Climate
-2,0,2015-10-29,165,cdnpoli,Climate
-2,0,2015-10-30,135,cdnpoli,Climate
-2,0,2015-10-31,167,cdnpoli,Climate
-2,1,2015-10-09,1,cdnpoli,Climate
-2,1,2015-10-12,1,cdnpoli,Climate
-2,1,2015-10-14,4,cdnpoli,Climate
-2,1,2015-10-17,2,cdnpoli,Climate
-2,1,2015-10-18,2,cdnpoli,Climate
-2,1,2015-10-19,1,cdnpoli,Climate
-2,1,2015-10-20,1,cdnpoli,Climate
-2,1,2015-10-23,2,cdnpoli,Climate
-2,1,2015-10-24,3,cdnpoli,Climate
-2,1,2015-10-28,1,cdnpoli,Climate
-2,1,2015-10-29,3,cdnpoli,Climate
-2,1,2015-10-30,2,cdnpoli,Climate
-2,1,2015-10-31,3,cdnpoli,Climate
-2,2,2015-10-25,1,cdnpoli,Climate
-2,3,2015-10-29,1,cdnpoli,Climate
-1,0,2015-10-09,388,cdnpoli,Climate
-1,0,2015-10-10,386,cdnpoli,Climate
-1,0,2015-10-11,356,cdnpoli,Climate
-1,0,2015-10-12,421,cdnpoli,Climate
-1,0,2015-10-13,389,cdnpoli,Climate
-1,0,2015-10-14,383,cdnpoli,Climate
-1,0,2015-10-15,432,cdnpoli,Climate
-1,0,2015-10-16,363,cdnpoli,Climate
-1,0,2015-10-17,305,cdnpoli,Climate
-1,0,2015-10-18,491,cdnpoli,Climate
-1,0,2015-10-19,392,cdnpoli,Climate
-1,0,2015-10-20,420,cdnpoli,Climate
-1,0,2015-10-21,500,cdnpoli,Climate
-1,0,2015-10-22,508,cdnpoli,Climate
-1,0,2015-10-23,535,cdnpoli,Climate
-1,0,2015-10-24,391,cdnpoli,Climate
-1,0,2015-10-25,485,cdnpoli,Climate
-1,0,2015-10-27,530,cdnpoli,Climate
-1,0,2015-10-28,507,cdnpoli,Climate
-1,0,2015-10-29,555,cdnpoli,Climate
-1,0,2015-10-30,592,cdnpoli,Climate
-1,0,2015-10-31,444,cdnpoli,Climate
-1,1,2015-10-09,7,cdnpoli,Climate
-1,1,2015-10-10,3,cdnpoli,Climate
-1,1,2015-10-11,4,cdnpoli,Climate
-1,1,2015-10-12,4,cdnpoli,Climate
-1,1,2015-10-13,5,cdnpoli,Climate
-1,1,2015-10-14,9,cdnpoli,Climate
-1,1,2015-10-15,6,cdnpoli,Climate
-1,1,2015-10-16,6,cdnpoli,Climate
-1,1,2015-10-17,14,cdnpoli,Climate
-1,1,2015-10-18,7,cdnpoli,Climate
-1,1,2015-10-19,4,cdnpoli,Climate
-1,1,2015-10-20,1,cdnpoli,Climate
-1,1,2015-10-21,7,cdnpoli,Climate
-1,1,2015-10-22,7,cdnpoli,Climate
-1,1,2015-10-23,9,cdnpoli,Climate
-1,1,2015-10-24,11,cdnpoli,Climate
-1,1,2015-10-25,8,cdnpoli,Climate
-1,1,2015-10-27,12,cdnpoli,Climate
-1,1,2015-10-28,3,cdnpoli,Climate
-1,1,2015-10-29,16,cdnpoli,Climate
-1,1,2015-10-30,9,cdnpoli,Climate
-1,1,2015-10-31,4,cdnpoli,Climate
-1,2,2015-10-17,1,cdnpoli,Climate
-1,2,2015-10-18,2,cdnpoli,Climate
-1,2,2015-10-23,2,cdnpoli,Climate
-1,2,2015-10-28,2,cdnpoli,Climate
-1,2,2015-10-29,2,cdnpoli,Climate
-1,2,2015-10-30,2,cdnpoli,Climate
0,0,2015-10-09,978,cdnpoli,Climate
0,0,2015-10-10,929,cdnpoli,Climate
0,0,2015-10-11,934,cdnpoli,Climate
0,0,2015-10-12,999,cdnpoli,Climate
0,0,2015-10-13,915,cdnpoli,Climate
0,0,2015-10-14,1060,cdnpoli,Climate
0,0,2015-10-15,996,cdnpoli,Climate
0,0,2015-10-16,920,cdnpoli,Climate
0,0,2015-10-17,932,cdnpoli,Climate
0,0,2015-10-18,1087,cdnpoli,Climate
0,0,2015-10-19,1623,cdnpoli,Climate
0,0,2015-10-20,1210,cdnpoli,Climate
0,0,2015-10-21,1235,cdnpoli,Climate
0,0,2015-10-22,1220,cdnpoli,Climate
0,0,2015-10-23,1225,cdnpoli,Climate
0,0,2015-10-24,1095,cdnpoli,Climate
0,0,2015-10-25,1152,cdnpoli,Climate
0,0,2015-10-27,1311,cdnpoli,Climate
0,0,2015-10-28,1338,cdnpoli,Climate
0,0,2015-10-29,1190,cdnpoli,Climate
0,0,2015-10-30,1332,cdnpoli,Climate
0,0,2015-10-31,1072,cdnpoli,Climate
0,0,NA,1,cdnpoli,Climate
0,1,2015-10-09,14,cdnpoli,Climate
0,1,2015-10-10,8,cdnpoli,Climate
0,1,2015-10-11,6,cdnpoli,Climate
0,1,2015-10-12,5,cdnpoli,Climate
0,1,2015-10-13,6,cdnpoli,Climate
0,1,2015-10-14,12,cdnpoli,Climate
0,1,2015-10-15,8,cdnpoli,Climate
0,1,2015-10-16,7,cdnpoli,Climate
0,1,2015-10-17,6,cdnpoli,Climate
0,1,2015-10-18,10,cdnpoli,Climate
0,1,2015-10-19,6,cdnpoli,Climate
0,1,2015-10-20,20,cdnpoli,Climate
0,1,2015-10-21,15,cdnpoli,Climate
0,1,2015-10-22,19,cdnpoli,Climate
0,1,2015-10-23,39,cdnpoli,Climate
0,1,2015-10-24,58,cdnpoli,Climate
0,1,2015-10-25,17,cdnpoli,Climate
0,1,2015-10-27,32,cdnpoli,Climate
0,1,2015-10-28,28,cdnpoli,Climate
0,1,2015-10-29,25,cdnpoli,Climate
0,1,2015-10-30,23,cdnpoli,Climate
0,1,2015-10-31,12,cdnpoli,Climate
0,2,2015-10-14,1,cdnpoli,Climate
0,2,2015-10-21,1,cdnpoli,Climate
0,2,2015-10-22,2,cdnpoli,Climate
0,2,2015-10-23,1,cdnpoli,Climate
0,2,2015-10-24,2,cdnpoli,Climate
0,2,2015-10-25,1,cdnpoli,Climate
0,2,2015-10-27,1,cdnpoli,Climate
0,2,2015-10-28,1,cdnpoli,Climate
0,2,2015-10-29,2,cdnpoli,Climate
0,2,2015-10-30,1,cdnpoli,Climate
1,0,2015-10-09,511,cdnpoli,Climate
1,0,2015-10-10,380,cdnpoli,Climate
1,0,2015-10-11,390,cdnpoli,Climate
1,0,2015-10-12,374,cdnpoli,Climate
1,0,2015-10-13,343,cdnpoli,Climate
1,0,2015-10-14,359,cdnpoli,Climate
1,0,2015-10-15,382,cdnpoli,Climate
1,0,2015-10-16,407,cdnpoli,Climate
1,0,2015-10-17,369,cdnpoli,Climate
1,0,2015-10-18,514,cdnpoli,Climate
1,0,2015-10-19,713,cdnpoli,Climate
1,0,2015-10-20,605,cdnpoli,Climate
1,0,2015-10-21,508,cdnpoli,Climate
1,0,2015-10-22,567,cdnpoli,Climate
1,0,2015-10-23,552,cdnpoli,Climate
1,0,2015-10-24,519,cdnpoli,Climate
1,0,2015-10-25,510,cdnpoli,Climate
1,0,2015-10-27,595,cdnpoli,Climate
1,0,2015-10-28,488,cdnpoli,Climate
1,0,2015-10-29,528,cdnpoli,Climate
1,0,2015-10-30,558,cdnpoli,Climate
1,0,2015-10-31,523,cdnpoli,Climate
1,1,2015-10-09,3,cdnpoli,Climate
1,1,2015-10-10,1,cdnpoli,Climate
1,1,2015-10-13,2,cdnpoli,Climate
1,1,2015-10-14,4,cdnpoli,Climate
1,1,2015-10-15,4,cdnpoli,Climate
1,1,2015-10-16,4,cdnpoli,Climate
1,1,2015-10-17,7,cdnpoli,Climate
1,1,2015-10-19,4,cdnpoli,Climate
1,1,2015-10-20,11,cdnpoli,Climate
1,1,2015-10-21,7,cdnpoli,Climate
1,1,2015-10-22,3,cdnpoli,Climate
1,1,2015-10-23,16,cdnpoli,Climate
1,1,2015-10-24,24,cdnpoli,Climate
1,1,2015-10-25,10,cdnpoli,Climate
1,1,2015-10-27,11,cdnpoli,Climate
1,1,2015-10-28,11,cdnpoli,Climate
1,1,2015-10-29,7,cdnpoli,Climate
1,1,2015-10-30,8,cdnpoli,Climate
1,1,2015-10-31,3,cdnpoli,Climate
1,2,2015-10-23,2,cdnpoli,Climate
1,2,2015-10-25,1,cdnpoli,Climate
2,0,2015-10-09,82,cdnpoli,Climate
2,0,2015-10-10,77,cdnpoli,Climate
2,0,2015-10-11,98,cdnpoli,Climate
2,0,2015-10-12,81,cdnpoli,Climate
2,0,2015-10-13,78,cdnpoli,Climate
2,0,2015-10-14,84,cdnpoli,Climate
2,0,2015-10-15,95,cdnpoli,Climate
2,0,2015-10-16,79,cdnpoli,Climate
2,0,2015-10-17,80,cdnpoli,Climate
2,0,2015-10-18,89,cdnpoli,Climate
2,0,2015-10-19,148,cdnpoli,Climate
2,0,2015-10-20,163,cdnpoli,Climate
2,0,2015-10-21,175,cdnpoli,Climate
2,0,2015-10-22,144,cdnpoli,Climate
2,0,2015-10-23,130,cdnpoli,Climate
2,0,2015-10-24,162,cdnpoli,Climate
2,0,2015-10-25,110,cdnpoli,Climate
2,0,2015-10-27,121,cdnpoli,Climate
2,0,2015-10-28,125,cdnpoli,Climate
2,0,2015-10-29,136,cdnpoli,Climate
2,0,2015-10-30,114,cdnpoli,Climate
2,0,2015-10-31,131,cdnpoli,Climate
2,1,2015-10-19,1,cdnpoli,Climate
2,1,2015-10-20,4,cdnpoli,Climate
2,1,2015-10-21,2,cdnpoli,Climate
2,1,2015-10-22,1,cdnpoli,Climate
2,1,2015-10-23,5,cdnpoli,Climate
2,1,2015-10-24,1,cdnpoli,Climate
2,1,2015-10-25,2,cdnpoli,Climate
2,1,2015-10-27,3,cdnpoli,Climate
2,2,2015-10-16,1,cdnpoli,Climate
3,0,2015-10-09,15,cdnpoli,Climate
3,0,2015-10-10,19,cdnpoli,Climate
3,0,2015-10-11,14,cdnpoli,Climate
3,0,2015-10-12,13,cdnpoli,Climate
3,0,2015-10-13,7,cdnpoli,Climate
3,0,2015-10-14,15,cdnpoli,Climate
3,0,2015-10-15,17,cdnpoli,Climate
3,0,2015-10-16,13,cdnpoli,Climate
3,0,2015-10-17,15,cdnpoli,Climate
3,0,2015-10-18,22,cdnpoli,Climate
3,0,2015-10-19,21,cdnpoli,Climate
3,0,2015-10-20,41,cdnpoli,Climate
3,0,2015-10-21,28,cdnpoli,Climate
3,0,2015-10-22,27,cdnpoli,Climate
3,0,2015-10-23,25,cdnpoli,Climate
3,0,2015-10-24,23,cdnpoli,Climate
3,0,2015-10-25,28,cdnpoli,Climate
3,0,2015-10-27,27,cdnpoli,Climate
3,0,2015-10-28,25,cdnpoli,Climate
3,0,2015-10-29,18,cdnpoli,Climate
3,0,2015-10-30,40,cdnpoli,Climate
3,0,2015-10-31,17,cdnpoli,Climate
3,1,2015-10-09,2,cdnpoli,Climate
3,1,2015-10-27,3,cdnpoli,Climate
4,0,2015-10-09,4,cdnpoli,Climate
4,0,2015-10-10,3,cdnpoli,Climate
4,0,2015-10-11,3,cdnpoli,Climate
4,0,2015-10-12,2,cdnpoli,Climate
4,0,2015-10-13,2,cdnpoli,Climate
4,0,2015-10-14,1,cdnpoli,Climate
4,0,2015-10-15,1,cdnpoli,Climate
4,0,2015-10-16,3,cdnpoli,Climate
4,0,2015-10-17,3,cdnpoli,Climate
4,0,2015-10-18,2,cdnpoli,Climate
4,0,2015-10-19,4,cdnpoli,Climate
4,0,2015-10-20,14,cdnpoli,Climate
4,0,2015-10-22,1,cdnpoli,Climate
4,0,2015-10-23,4,cdnpoli,Climate
4,0,2015-10-24,2,cdnpoli,Climate
4,0,2015-10-25,4,cdnpoli,Climate
4,0,2015-10-27,2,cdnpoli,Climate
4,0,2015-10-28,2,cdnpoli,Climate
4,0,2015-10-29,3,cdnpoli,Climate
4,0,2015-10-30,6,cdnpoli,Climate
4,0,2015-10-31,3,cdnpoli,Climate
5,0,2015-10-13,1,cdnpoli,Climate
5,0,2015-10-14,2,cdnpoli,Climate
5,0,2015-10-20,1,cdnpoli,Climate
5,0,2015-10-21,1,cdnpoli,Climate
5,0,2015-10-23,1,cdnpoli,Climate
5,0,2015-10-29,1,cdnpoli,Climate
6,0,2015-10-18,2,cdnpoli,Climate
6,0,2015-10-22,2,cdnpoli,Climate
6,0,2015-10-25,1,cdnpoli,Climate
6,0,2015-10-28,1,cdnpoli,Climate
-9,0,2015-10-29,1,Conservative,Climate
-7,0,2015-10-05,1,Conservative,Climate
-7,0,2015-10-20,1,Conservative,Climate
-7,0,2015-10-21,1,Conservative,Climate
-6,0,2015-09-29,4,Conservative,Climate
-6,0,2015-10-01,2,Conservative,Climate
-6,0,2015-10-04,1,Conservative,Climate
-6,0,2015-10-05,1,Conservative,Climate
-6,0,2015-10-06,2,Conservative,Climate
-6,0,2015-10-07,1,Conservative,Climate
-6,0,2015-10-08,3,Conservative,Climate
-6,0,2015-10-10,1,Conservative,Climate
-6,0,2015-10-11,2,Conservative,Climate
-6,0,2015-10-14,2,Conservative,Climate
-6,0,2015-10-15,1,Conservative,Climate
-6,0,2015-10-17,2,Conservative,Climate
-6,0,2015-10-18,1,Conservative,Climate
-6,0,2015-10-20,1,Conservative,Climate
-6,0,2015-10-21,2,Conservative,Climate
-6,0,2015-10-24,2,Conservative,Climate
-6,0,2015-10-27,3,Conservative,Climate
-6,0,2015-10-28,1,Conservative,Climate
-5,0,2015-09-28,3,Conservative,Climate
-5,0,2015-09-29,3,Conservative,Climate
-5,0,2015-09-30,1,Conservative,Climate
-5,0,2015-10-02,2,Conservative,Climate
-5,0,2015-10-03,6,Conservative,Climate
-5,0,2015-10-04,2,Conservative,Climate
-5,0,2015-10-05,4,Conservative,Climate
-5,0,2015-10-06,3,Conservative,Climate
-5,0,2015-10-07,3,Conservative,Climate
-5,0,2015-10-08,3,Conservative,Climate
-5,0,2015-10-09,2,Conservative,Climate
-5,0,2015-10-10,4,Conservative,Climate
-5,0,2015-10-11,7,Conservative,Climate
-5,0,2015-10-12,7,Conservative,Climate
-5,0,2015-10-13,6,Conservative,Climate
-5,0,2015-10-14,8,Conservative,Climate
-5,0,2015-10-15,1,Conservative,Climate
-5,0,2015-10-16,8,Conservative,Climate
-5,0,2015-10-17,6,Conservative,Climate
-5,0,2015-10-18,5,Conservative,Climate
-5,0,2015-10-19,10,Conservative,Climate
-5,0,2015-10-20,8,Conservative,Climate
-5,0,2015-10-21,7,Conservative,Climate
-5,0,2015-10-22,2,Conservative,Climate
-5,0,2015-10-23,4,Conservative,Climate
-5,0,2015-10-24,4,Conservative,Climate
-5,0,2015-10-25,6,Conservative,Climate
-5,0,2015-10-26,7,Conservative,Climate
-5,0,2015-10-27,4,Conservative,Climate
-5,0,2015-10-28,7,Conservative,Climate
-5,0,2015-10-29,2,Conservative,Climate
-5,0,2015-10-30,3,Conservative,Climate
-5,0,2015-10-31,3,Conservative,Climate
-4,0,2015-09-28,14,Conservative,Climate
-4,0,2015-09-29,25,Conservative,Climate
-4,0,2015-09-30,27,Conservative,Climate
-4,0,2015-10-01,22,Conservative,Climate
-4,0,2015-10-02,22,Conservative,Climate
-4,0,2015-10-03,22,Conservative,Climate
-4,0,2015-10-04,15,Conservative,Climate
-4,0,2015-10-05,18,Conservative,Climate
-4,0,2015-10-06,17,Conservative,Climate
-4,0,2015-10-07,19,Conservative,Climate
-4,0,2015-10-08,38,Conservative,Climate
-4,0,2015-10-09,29,Conservative,Climate
-4,0,2015-10-10,20,Conservative,Climate
-4,0,2015-10-11,30,Conservative,Climate
-4,0,2015-10-12,21,Conservative,Climate
-4,0,2015-10-13,29,Conservative,Climate
-4,0,2015-10-14,24,Conservative,Climate
-4,0,2015-10-15,16,Conservative,Climate
-4,0,2015-10-16,29,Conservative,Climate
-4,0,2015-10-17,29,Conservative,Climate
-4,0,2015-10-18,23,Conservative,Climate
-4,0,2015-10-19,28,Conservative,Climate
-4,0,2015-10-20,25,Conservative,Climate
-4,0,2015-10-21,44,Conservative,Climate
-4,0,2015-10-22,26,Conservative,Climate
-4,0,2015-10-23,40,Conservative,Climate
-4,0,2015-10-24,49,Conservative,Climate
-4,0,2015-10-25,29,Conservative,Climate
-4,0,2015-10-26,19,Conservative,Climate
-4,0,2015-10-27,33,Conservative,Climate
-4,0,2015-10-28,36,Conservative,Climate
-4,0,2015-10-29,28,Conservative,Climate
-4,0,2015-10-30,36,Conservative,Climate
-4,0,2015-10-31,54,Conservative,Climate
-4,1,2015-10-04,2,Conservative,Climate
-4,1,2015-10-22,1,Conservative,Climate
-4,2,2015-10-13,1,Conservative,Climate
-3,0,2015-09-28,46,Conservative,Climate
-3,0,2015-09-29,51,Conservative,Climate
-3,0,2015-09-30,63,Conservative,Climate
-3,0,2015-10-01,58,Conservative,Climate
-3,0,2015-10-02,52,Conservative,Climate
-3,0,2015-10-03,46,Conservative,Climate
-3,0,2015-10-04,91,Conservative,Climate
-3,0,2015-10-05,88,Conservative,Climate
-3,0,2015-10-06,53,Conservative,Climate
-3,0,2015-10-07,105,Conservative,Climate
-3,0,2015-10-08,105,Conservative,Climate
-3,0,2015-10-09,112,Conservative,Climate
-3,0,2015-10-10,139,Conservative,Climate
-3,0,2015-10-11,113,Conservative,Climate
-3,0,2015-10-12,109,Conservative,Climate
-3,0,2015-10-13,119,Conservative,Climate
-3,0,2015-10-14,112,Conservative,Climate
-3,0,2015-10-15,100,Conservative,Climate
-3,0,2015-10-16,122,Conservative,Climate
-3,0,2015-10-17,119,Conservative,Climate
-3,0,2015-10-18,110,Conservative,Climate
-3,0,2015-10-19,88,Conservative,Climate
-3,0,2015-10-20,161,Conservative,Climate
-3,0,2015-10-21,261,Conservative,Climate
-3,0,2015-10-22,111,Conservative,Climate
-3,0,2015-10-23,200,Conservative,Climate
-3,0,2015-10-24,162,Conservative,Climate
-3,0,2015-10-25,140,Conservative,Climate
-3,0,2015-10-26,100,Conservative,Climate
-3,0,2015-10-27,169,Conservative,Climate
-3,0,2015-10-28,114,Conservative,Climate
-3,0,2015-10-29,138,Conservative,Climate
-3,0,2015-10-30,136,Conservative,Climate
-3,0,2015-10-31,127,Conservative,Climate
-3,1,2015-09-29,1,Conservative,Climate
-3,1,2015-09-30,2,Conservative,Climate
-3,1,2015-10-08,1,Conservative,Climate
-3,1,2015-10-10,3,Conservative,Climate
-3,1,2015-10-15,2,Conservative,Climate
-3,1,2015-10-16,1,Conservative,Climate
-3,1,2015-10-19,2,Conservative,Climate
-3,1,2015-10-28,1,Conservative,Climate
-3,1,2015-10-29,4,Conservative,Climate
-3,1,2015-10-30,2,Conservative,Climate
-3,2,2015-10-18,1,Conservative,Climate
-2,0,2015-09-28,156,Conservative,Climate
-2,0,2015-09-29,199,Conservative,Climate
-2,0,2015-09-30,226,Conservative,Climate
-2,0,2015-10-01,176,Conservative,Climate
-2,0,2015-10-02,219,Conservative,Climate
-2,0,2015-10-03,224,Conservative,Climate
-2,0,2015-10-04,531,Conservative,Climate
-2,0,2015-10-05,399,Conservative,Climate
-2,0,2015-10-06,228,Conservative,Climate
-2,0,2015-10-07,408,Conservative,Climate
-2,0,2015-10-08,370,Conservative,Climate
-2,0,2015-10-09,455,Conservative,Climate
-2,0,2015-10-10,492,Conservative,Climate
-2,0,2015-10-11,393,Conservative,Climate
-2,0,2015-10-12,420,Conservative,Climate
-2,0,2015-10-13,443,Conservative,Climate
-2,0,2015-10-14,387,Conservative,Climate
-2,0,2015-10-15,333,Conservative,Climate
-2,0,2015-10-16,323,Conservative,Climate
-2,0,2015-10-17,355,Conservative,Climate
-2,0,2015-10-18,397,Conservative,Climate
-2,0,2015-10-19,448,Conservative,Climate
-2,0,2015-10-20,505,Conservative,Climate
-2,0,2015-10-21,566,Conservative,Climate
-2,0,2015-10-22,344,Conservative,Climate
-2,0,2015-10-23,489,Conservative,Climate
-2,0,2015-10-24,706,Conservative,Climate
-2,0,2015-10-25,452,Conservative,Climate
-2,0,2015-10-26,712,Conservative,Climate
-2,0,2015-10-27,531,Conservative,Climate
-2,0,2015-10-28,390,Conservative,Climate
-2,0,2015-10-29,474,Conservative,Climate
-2,0,2015-10-30,386,Conservative,Climate
-2,0,2015-10-31,388,Conservative,Climate
-2,1,2015-09-28,4,Conservative,Climate
-2,1,2015-09-29,8,Conservative,Climate
-2,1,2015-09-30,7,Conservative,Climate
-2,1,2015-10-01,1,Conservative,Climate
-2,1,2015-10-02,3,Conservative,Climate
-2,1,2015-10-03,3,Conservative,Climate
-2,1,2015-10-04,3,Conservative,Climate
-2,1,2015-10-05,1,Conservative,Climate
-2,1,2015-10-08,9,Conservative,Climate
-2,1,2015-10-10,2,Conservative,Climate
-2,1,2015-10-11,3,Conservative,Climate
-2,1,2015-10-12,4,Conservative,Climate
-2,1,2015-10-13,9,Conservative,Climate
-2,1,2015-10-14,7,Conservative,Climate
-2,1,2015-10-15,5,Conservative,Climate
-2,1,2015-10-16,6,Conservative,Climate
-2,1,2015-10-17,5,Conservative,Climate
-2,1,2015-10-18,4,Conservative,Climate
-2,1,2015-10-19,6,Conservative,Climate
-2,1,2015-10-20,2,Conservative,Climate
-2,1,2015-10-22,2,Conservative,Climate
-2,1,2015-10-23,3,Conservative,Climate
-2,1,2015-10-24,2,Conservative,Climate
-2,1,2015-10-25,1,Conservative,Climate
-2,1,2015-10-26,1,Conservative,Climate
-2,1,2015-10-28,1,Conservative,Climate
-2,1,2015-10-29,2,Conservative,Climate
-2,1,2015-10-30,8,Conservative,Climate
-2,2,2015-10-06,1,Conservative,Climate
-1,0,2015-09-28,397,Conservative,Climate
-1,0,2015-09-29,426,Conservative,Climate
-1,0,2015-09-30,584,Conservative,Climate
-1,0,2015-10-01,412,Conservative,Climate
-1,0,2015-10-02,482,Conservative,Climate
-1,0,2015-10-03,458,Conservative,Climate
-1,0,2015-10-04,840,Conservative,Climate
-1,0,2015-10-05,910,Conservative,Climate
-1,0,2015-10-06,458,Conservative,Climate
-1,0,2015-10-07,889,Conservative,Climate
-1,0,2015-10-08,897,Conservative,Climate
-1,0,2015-10-09,1023,Conservative,Climate
-1,0,2015-10-10,1058,Conservative,Climate
-1,0,2015-10-11,920,Conservative,Climate
-1,0,2015-10-12,845,Conservative,Climate
-1,0,2015-10-13,905,Conservative,Climate
-1,0,2015-10-14,1001,Conservative,Climate
-1,0,2015-10-15,870,Conservative,Climate
-1,0,2015-10-16,704,Conservative,Climate
-1,0,2015-10-17,863,Conservative,Climate
-1,0,2015-10-18,839,Conservative,Climate
-1,0,2015-10-19,1313,Conservative,Climate
-1,0,2015-10-20,1155,Conservative,Climate
-1,0,2015-10-21,1196,Conservative,Climate
-1,0,2015-10-22,962,Conservative,Climate
-1,0,2015-10-23,1097,Conservative,Climate
-1,0,2015-10-24,1167,Conservative,Climate
-1,0,2015-10-25,986,Conservative,Climate
-1,0,2015-10-26,973,Conservative,Climate
-1,0,2015-10-27,1306,Conservative,Climate
-1,0,2015-10-28,1090,Conservative,Climate
-1,0,2015-10-29,1191,Conservative,Climate
-1,0,2015-10-30,1129,Conservative,Climate
-1,0,2015-10-31,990,Conservative,Climate
-1,1,2015-09-28,7,Conservative,Climate
-1,1,2015-09-29,6,Conservative,Climate
-1,1,2015-09-30,1,Conservative,Climate
-1,1,2015-10-01,1,Conservative,Climate
-1,1,2015-10-02,2,Conservative,Climate
-1,1,2015-10-03,3,Conservative,Climate
-1,1,2015-10-04,3,Conservative,Climate
-1,1,2015-10-05,7,Conservative,Climate
-1,1,2015-10-07,7,Conservative,Climate
-1,1,2015-10-08,18,Conservative,Climate
-1,1,2015-10-09,7,Conservative,Climate
-1,1,2015-10-10,5,Conservative,Climate
-1,1,2015-10-11,4,Conservative,Climate
-1,1,2015-10-12,10,Conservative,Climate
-1,1,2015-10-13,1,Conservative,Climate
-1,1,2015-10-14,8,Conservative,Climate
-1,1,2015-10-15,5,Conservative,Climate
-1,1,2015-10-16,2,Conservative,Climate
-1,1,2015-10-17,9,Conservative,Climate
-1,1,2015-10-18,1,Conservative,Climate
-1,1,2015-10-19,17,Conservative,Climate
-1,1,2015-10-20,12,Conservative,Climate
-1,1,2015-10-21,4,Conservative,Climate
-1,1,2015-10-22,3,Conservative,Climate
-1,1,2015-10-23,6,Conservative,Climate
-1,1,2015-10-24,7,Conservative,Climate
-1,1,2015-10-25,8,Conservative,Climate
-1,1,2015-10-26,5,Conservative,Climate
-1,1,2015-10-27,8,Conservative,Climate
-1,1,2015-10-28,2,Conservative,Climate
-1,1,2015-10-29,6,Conservative,Climate
-1,1,2015-10-30,4,Conservative,Climate
-1,1,2015-10-31,8,Conservative,Climate
-1,2,2015-10-14,1,Conservative,Climate
-1,2,2015-10-17,1,Conservative,Climate
-1,2,2015-10-19,1,Conservative,Climate
-1,2,2015-10-26,1,Conservative,Climate
-1,2,2015-10-29,1,Conservative,Climate
0,0,2015-09-28,398,Conservative,Climate
0,0,2015-09-29,338,Conservative,Climate
0,0,2015-09-30,317,Conservative,Climate
0,0,2015-10-01,334,Conservative,Climate
0,0,2015-10-02,310,Conservative,Climate
0,0,2015-10-03,344,Conservative,Climate
0,0,2015-10-04,626,Conservative,Climate
0,0,2015-10-05,740,Conservative,Climate
0,0,2015-10-06,379,Conservative,Climate
0,0,2015-10-07,831,Conservative,Climate
0,0,2015-10-08,709,Conservative,Climate
0,0,2015-10-09,610,Conservative,Climate
0,0,2015-10-10,716,Conservative,Climate
0,0,2015-10-11,592,Conservative,Climate
0,0,2015-10-12,622,Conservative,Climate
0,0,2015-10-13,667,Conservative,Climate
0,0,2015-10-14,657,Conservative,Climate
0,0,2015-10-15,703,Conservative,Climate
0,0,2015-10-16,437,Conservative,Climate
0,0,2015-10-17,662,Conservative,Climate
0,0,2015-10-18,692,Conservative,Climate
0,0,2015-10-19,682,Conservative,Climate
0,0,2015-10-20,1000,Conservative,Climate
0,0,2015-10-21,825,Conservative,Climate
0,0,2015-10-22,831,Conservative,Climate
0,0,2015-10-23,974,Conservative,Climate
0,0,2015-10-24,798,Conservative,Climate
0,0,2015-10-25,928,Conservative,Climate
0,0,2015-10-26,1016,Conservative,Climate
0,0,2015-10-27,1011,Conservative,Climate
0,0,2015-10-28,1003,Conservative,Climate
0,0,2015-10-29,896,Conservative,Climate
0,0,2015-10-30,983,Conservative,Climate
0,0,2015-10-31,660,Conservative,Climate
0,0,NA,1,Conservative,Climate
0,1,2015-09-28,2,Conservative,Climate
0,1,2015-10-01,2,Conservative,Climate
0,1,2015-10-02,2,Conservative,Climate
0,1,2015-10-03,1,Conservative,Climate
0,1,2015-10-04,4,Conservative,Climate
0,1,2015-10-05,3,Conservative,Climate
0,1,2015-10-06,2,Conservative,Climate
0,1,2015-10-07,1,Conservative,Climate
0,1,2015-10-08,3,Conservative,Climate
0,1,2015-10-09,7,Conservative,Climate
0,1,2015-10-10,8,Conservative,Climate
0,1,2015-10-11,4,Conservative,Climate
0,1,2015-10-12,4,Conservative,Climate
0,1,2015-10-13,1,Conservative,Climate
0,1,2015-10-14,8,Conservative,Climate
0,1,2015-10-15,6,Conservative,Climate
0,1,2015-10-16,1,Conservative,Climate
0,1,2015-10-17,2,Conservative,Climate
0,1,2015-10-18,3,Conservative,Climate
0,1,2015-10-19,1,Conservative,Climate
0,1,2015-10-20,3,Conservative,Climate
0,1,2015-10-21,3,Conservative,Climate
0,1,2015-10-22,4,Conservative,Climate
0,1,2015-10-23,4,Conservative,Climate
0,1,2015-10-24,7,Conservative,Climate
0,1,2015-10-25,5,Conservative,Climate
